,km_driven,seats,selling_price_USD,mileage_kmpl,max_power_bhp,engine_CC,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner,year_cat_2001 - 2005,year_cat_2006 - 2010,year_cat_2011 - 2015,year_cat_2016 - 2020
4158,80000,5,4200.0,17.92,62.1,1086,0,0,1,1,0,1,0,0,0,0,0,0,1,0
4159,100000,4,840.0,16.1,37.0,796,0,0,1,1,0,1,0,1,0,0,0,0,0,0
4160,90000,5,1440.0,13.8,70.0,1299,0,0,1,1,0,1,0,1,0,0,1,0,0,0
4161,246000,7,8400.0,12.99,100.0,2494,1,0,0,1,0,1,0,1,0,0,0,0,1,0
4162,10000,5,6000.0,21.4,83.1,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4163,90000,5,4440.0,19.09,69.01,1405,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4164,5200,5,7200.0,20.3,83.81,1199,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4165,120000,5,1200.0,17.3,60.0,993,0,0,1,1,0,1,0,1,0,0,0,1,0,0
4166,90000,5,4919.988,22.9,74.0,1248,1,0,0,1,0,1,0,1,0,0,0,0,1,0
4167,50000,5,9000.0,18.0,117.3,1497,0,0,1,1,0,0,0,0,0,0,0,0,0,1
4168,5000,5,7200.0,18.9,81.86,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4169,10500,6,6600.0,18.15,82.0,1198,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4170,26000,5,11400.0,19.6,108.45,1461,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4171,139000,8,7740.0,11.79,120.0,2179,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4172,60000,7,9000.0,15.1,140.0,2179,1,0,0,1,0,1,0,1,0,0,0,0,1,0
4173,40000,5,7800.0,11.7,178.0,1796,0,0,1,1,0,1,0,0,0,0,0,1,0,0
4174,25000,5,9600.0,15.85,110.4,1499,0,0,1,1,0,1,0,0,0,0,0,0,1,0
4175,60000,5,4200.0,14.53,138.0,1798,0,0,1,1,0,1,0,1,0,0,0,1,0,0
4176,25000,5,8400.0,15.85,110.4,1499,0,0,1,1,0,1,0,0,0,0,0,0,1,0
4177,15000,5,4020.0,17.5,85.8,1298,0,0,1,1,0,1,0,0,0,0,0,0,1,0
4178,110000,5,3240.0,19.3,73.9,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4179,100000,5,3840.0,19.3,73.9,1248,1,0,0,1,0,1,0,1,0,0,0,1,0,0
4180,120000,5,1440.0,17.8,63.0,1086,0,0,1,1,0,1,0,0,0,0,0,1,0,0
4181,55000,5,8760.0,12.3,163.2,1781,0,0,1,1,0,0,0,1,0,0,0,1,0,0
4182,120000,5,1500.0,15.0,104.68,1586,0,0,1,1,0,1,0,0,0,1,0,1,0,0
4183,35000,5,1800.0,18.2,64.0,1061,0,0,1,1,0,1,0,0,0,0,0,1,0,0
4184,13000,5,3720.0,24.7,47.3,796,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4185,50000,5,7500.0,26.59,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4186,40000,5,3204.0,20.36,78.9,1197,0,0,1,1,0,1,0,0,0,0,0,0,1,0
4187,25000,5,7200.0,17.19,81.86,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4188,110000,7,2160.0,15.37,73.0,1196,0,0,1,1,0,1,0,1,0,0,0,0,1,0
4189,5000,5,8400.0,23.87,88.5,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4190,50000,4,1452.0,16.1,37.0,796,0,0,1,1,0,1,0,1,0,0,0,0,1,0
4191,80000,5,4200.0,18.9,82.0,1197,0,0,1,1,0,1,0,0,0,1,0,0,1,0
4192,225000,8,10439.988,12.99,100.0,2494,1,0,0,1,0,1,0,1,0,0,0,0,1,0
4193,9000,5,32532.0,13.6,177.0,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4194,20000,5,61800.0,22.37,214.56,2487,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4195,45000,5,38400.0,19.33,177.0,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4196,110000,7,6036.0,14.1,147.94,2179,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4197,20000,5,45600.0,18.0,190.0,1969,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4198,68089,5,24000.0,19.16,157.7,2494,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4199,58343,5,2700.0,21.79,67.05,998,0,0,1,0,1,1,0,0,0,0,0,0,1,0
4200,38817,5,8880.0,27.39,74.0,1248,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4201,56494,5,6600.0,18.2,88.7,1199,0,0,1,0,1,1,0,0,0,0,0,0,0,1
4202,79328,7,9000.0,12.99,100.6,2494,1,0,0,0,1,1,0,1,0,0,0,0,1,0
4203,5621,5,7800.0,22.0,81.8,1197,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4204,25538,5,7500.0,16.78,88.73,1496,0,0,1,0,1,1,0,0,0,0,0,0,0,1
4205,69779,5,7200.0,22.0,81.8,1197,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4206,56290,5,5400.0,24.0,73.97,1186,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4207,7500,5,64800.0,16.78,190.0,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4208,8500,5,66000.0,16.78,190.0,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4209,7032,5,9348.0,19.0,88.76,1199,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4210,11000,5,7740.0,14.3,103.5,1598,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4211,2000,5,29700.0,16.8,150.0,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4212,100000,5,960.0,17.3,64.0,1061,0,0,1,1,0,1,0,0,0,1,0,1,0,0
4213,93331,5,1440.0,19.81,68.05,1086,0,0,1,1,0,1,0,1,0,0,0,1,0,0
4214,120000,5,4440.0,13.5,115.0,2179,1,0,0,1,0,1,0,1,0,0,0,0,1,0
4215,70000,5,9000.0,19.01,108.5,1461,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4216,100000,9,5819.988,15.96,63.0,2523,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4217,90000,5,1440.0,13.1,82.0,1493,1,0,0,1,0,1,0,1,0,0,0,1,0,0
4218,28000,5,10320.0,17.8,117.3,1497,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4219,50000,5,7800.0,28.4,74.02,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4220,90000,7,7800.0,20.77,88.8,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4221,40000,5,8520.0,24.8,88.7,1396,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4222,113000,5,5160.0,25.83,99.0,1498,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4223,188000,5,3660.0,17.8,75.0,1248,1,0,0,1,0,1,0,1,0,0,0,0,1,0
4224,100000,5,2640.0,20.0,68.0,1399,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4225,225000,9,1800.0,14.0,90.0,1948,1,0,0,1,0,1,0,0,0,1,0,1,0,0
4226,67000,7,7920.0,18.49,100.0,1493,1,0,0,1,0,1,0,1,0,0,0,0,0,1
4227,70000,5,1680.0,25.44,57.6,936,1,0,0,1,0,1,1,0,0,0,0,0,1,0
4228,50000,5,13200.0,14.28,138.03,1798,0,0,1,1,0,1,0,0,0,0,0,0,1,0
4229,60000,5,29400.0,16.36,187.7,2179,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4230,34000,5,7500.0,22.0,108.495,1498,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4231,110000,5,2376.0,12.8,100.0,1493,0,0,1,1,0,1,0,0,0,1,1,0,0,0
4232,140000,5,1560.0,18.9,67.1,998,0,0,1,1,0,1,0,1,0,0,1,0,0,0
4233,100000,5,6480.0,16.8,116.3,1497,0,0,1,1,0,1,0,1,0,0,0,0,1,0
4234,10000,5,6600.0,18.9,81.86,1197,0,0,1,1,0,0,0,0,0,0,0,0,0,1
4235,30000,5,5700.0,21.63,67.04,998,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4236,90000,7,37200.0,15.04,174.5,2755,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4237,120000,5,2604.0,21.1,73.9,1248,1,0,0,1,0,1,0,0,0,0,0,1,0,0
4238,6500,5,9000.0,21.21,81.8,1197,0,0,1,1,0,0,0,0,0,0,0,0,0,1
4239,80000,8,4200.0,11.96,80.0,1298,0,0,1,1,0,1,0,0,0,0,0,1,0,0
4240,100000,7,4800.0,12.05,120.0,2179,1,0,0,1,0,1,0,0,0,1,0,1,0,0
4241,120000,5,6840.0,23.59,67.05,1364,1,0,0,1,0,1,0,1,0,0,0,0,1,0
4242,120000,5,2160.0,21.1,55.2,814,0,0,1,1,0,1,0,1,0,0,0,0,1,0
4243,110000,5,816.0,13.1,77.0,1598,0,0,1,1,0,1,0,0,0,1,0,0,0,0
4244,150000,5,3360.0,18.7,66.0,1896,1,0,0,1,0,1,0,0,0,1,0,1,0,0
4245,120000,5,1080.0,16.1,70.0,1405,1,0,0,1,0,1,1,0,0,0,1,0,0,0
4246,100000,5,31200.0,15.26,203.2,2143,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4247,63000,7,8400.0,15.3,83.83,2956,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4248,40000,5,22200.0,17.9,136.0,2143,1,0,0,1,0,0,0,1,0,0,0,0,0,1
4249,109000,5,8220.0,22.7,89.84,1498,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4250,114000,5,6780.0,25.2,73.94,1248,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4251,33000,5,19200.0,14.7,177.5,1798,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4252,160000,5,4740.0,24.0,70.0,1120,1,0,0,0,0,1,0,0,0,1,0,0,1,0
4253,101000,5,5100.0,21.9,88.76,1396,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4254,5400,5,16200.0,22.27,108.6,1498,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4255,45000,5,23400.0,16.38,183.0,1995,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4256,31000,5,6420.0,24.04,67.0,999,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4257,31000,5,6000.0,23.01,67.0,999,0,0,1,0,0,1,0,0,0,0,0,0,0,1
4258,55000,5,5219.988,20.52,81.8,1197,0,0,1,0,0,1,0,0,0,0,0,0,0,1
4259,55000,4,3000.0,21.9,37.48,624,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4260,117000,5,8400.0,22.32,126.32,1582,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4261,102000,5,13200.0,19.62,187.74,1995,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4262,108000,5,10800.0,17.42,175.0,1968,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4263,75000,5,5100.0,20.52,81.8,1197,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4264,74000,5,19200.0,10.0,170.0,2148,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4265,158000,5,3900.0,24.4,98.96,1499,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4266,10000,7,32400.0,13.8,174.57,2999,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4267,40000,5,11400.0,23.0,98.96,1498,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4268,10000,5,13680.0,21.5,108.5,1497,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4269,53000,7,11760.0,17.6,147.94,2179,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4270,20000,5,23040.0,16.3,170.0,1956,1,0,0,1,0,1,0,1,0,0,0,0,0,1
4271,5000,5,9696.0,18.24,108.6,999,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4272,30000,5,6600.0,19.1,85.8,1197,0,0,1,1,0,1,0,0,0,0,0,0,1,0
4273,64000,5,2580.0,19.7,46.3,796,0,0,1,1,0,1,0,0,0,0,0,1,0,0
4274,10500,5,6144.0,18.16,86.8,1196,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4275,50000,5,2580.0,19.7,46.3,796,0,0,1,1,0,1,0,1,0,0,0,0,1,0
4276,60000,5,6000.0,20.5,103.5,1598,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4277,35000,5,8400.0,21.14,103.52,1498,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4278,135000,7,6300.0,13.93,138.03,2179,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4279,70000,9,6600.0,12.05,120.0,2179,1,0,0,1,0,1,0,1,0,0,0,0,1,0
4280,80000,5,9000.0,24.3,88.5,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4281,25000,5,4740.0,21.63,67.0,998,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4282,5000,5,8100.0,18.6,81.83,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4283,80000,5,1680.0,17.92,62.1,1086,0,0,1,1,0,1,0,0,0,1,0,1,0,0
4284,120000,8,5160.0,12.05,120.0,2179,1,0,0,1,0,1,0,1,0,0,0,0,1,0
4285,9000,5,32532.0,13.6,177.0,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4286,20000,5,61800.0,22.37,214.56,2487,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4287,45000,5,38400.0,19.33,177.0,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4288,110000,7,6036.0,14.1,147.94,2179,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4289,20000,5,45600.0,18.0,190.0,1969,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4290,68089,5,24000.0,19.16,157.7,2494,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4291,58343,5,2700.0,21.79,67.05,998,0,0,1,0,1,1,0,0,0,0,0,0,1,0
4292,38817,5,8880.0,27.39,74.0,1248,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4293,56494,5,6600.0,18.2,88.7,1199,0,0,1,0,1,1,0,0,0,0,0,0,0,1
4294,79328,7,9000.0,12.99,100.6,2494,1,0,0,0,1,1,0,1,0,0,0,0,1,0
4295,5621,5,7800.0,22.0,81.8,1197,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4296,25538,5,7500.0,16.78,88.73,1496,0,0,1,0,1,1,0,0,0,0,0,0,0,1
4297,69779,5,7200.0,22.0,81.8,1197,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4298,56290,5,5400.0,24.0,73.97,1186,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4299,7500,5,64800.0,16.78,190.0,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4300,8500,5,66000.0,16.78,190.0,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4301,7032,5,9348.0,19.0,88.76,1199,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4302,11000,5,7740.0,14.3,103.5,1598,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4303,2000,5,29700.0,16.8,150.0,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4304,10000,5,3600.0,20.51,67.04,998,0,0,1,1,0,1,0,0,0,0,0,0,1,0
4305,68000,5,4260.0,22.1,76.9,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4306,35000,5,2160.0,22.74,47.3,796,0,0,1,1,0,1,0,1,0,0,0,0,1,0
4307,70000,5,3360.0,25.0,69.0,1396,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4308,70000,5,3000.0,19.0,90.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4309,50000,5,1500.0,15.3,65.3,1193,0,0,1,1,0,1,0,0,0,0,0,1,0,0
4310,29700,5,9720.0,25.1,88.5,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4311,20000,5,8052.0,18.6,98.63,1368,0,0,1,1,0,0,0,0,0,0,0,0,0,1
4312,20000,5,3540.0,24.7,47.3,796,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4313,40000,7,10200.0,24.52,88.5,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4314,90000,5,4919.988,22.9,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4315,90000,7,7200.0,16.02,93.7,1373,0,0,1,1,0,1,0,0,0,0,0,0,1,0
4316,80000,7,7200.0,15.96,62.1,2523,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4317,60000,5,2640.0,18.9,67.1,998,0,0,1,1,0,1,0,0,0,1,0,0,1,0
4318,56000,5,6600.0,23.4,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4319,50000,8,7800.0,14.0,75.0,2523,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4320,50000,9,7860.0,14.0,75.0,2523,1,0,0,1,0,1,0,1,0,0,0,0,1,0
4321,74000,7,1560.0,13.7,68.0,1948,1,0,0,1,0,1,0,0,0,0,0,1,0,0
4322,123000,5,4800.0,19.01,108.45,1461,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4323,54000,5,1860.0,19.7,46.3,796,0,0,1,1,0,1,0,0,0,0,0,1,0,0
4324,50000,5,3000.0,15.64,64.1,1193,0,0,1,1,0,1,0,0,0,0,0,0,1,0
4325,80000,5,4800.0,18.9,82.0,1197,0,0,1,1,0,1,0,1,0,0,0,0,1,0
4326,10000,5,6000.0,19.02,67.05,1198,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4327,10000,5,6780.0,20.3,68.0,1086,0,0,1,1,0,0,0,0,0,0,0,0,0,1
4328,40000,5,10800.0,23.0,98.96,1498,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4329,120000,7,7800.0,16.5,70.0,1493,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4330,45000,7,7200.0,15.96,62.1,2523,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4331,35000,5,9600.0,28.4,74.02,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4332,60000,5,6900.0,22.54,88.73,1396,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4333,40000,5,6600.0,17.01,110.4,1499,0,0,1,1,0,0,0,0,0,0,0,0,0,1
4334,80000,5,2280.0,15.5,103.3,1586,0,0,1,1,0,1,0,0,0,1,0,0,1,0
4335,37000,5,9000.0,23.0,98.96,1498,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4336,22000,5,7500.0,21.4,83.1,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4337,60000,5,9588.0,22.54,88.73,1396,1,0,0,1,0,1,0,1,0,0,0,0,0,1
4338,57000,5,3600.0,20.51,67.04,998,0,0,1,1,0,1,0,1,0,0,0,0,1,0
4339,27000,5,10200.0,20.73,91.1,1373,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4340,70000,5,1560.0,18.0,62.0,995,0,0,1,1,0,1,0,0,0,0,0,0,1,0
4341,40000,5,2759.9880000000003,20.92,67.1,998,0,0,1,1,0,1,0,1,0,0,0,0,1,0
4342,60000,5,4800.0,23.1,67.04,998,0,0,1,1,0,1,0,0,0,0,0,0,1,0
4343,35000,6,10800.0,16.55,105.0,2498,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4344,70000,7,9600.0,15.4,120.0,1997,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4345,43000,5,3011.9880000000003,21.1,55.2,814,0,0,1,1,0,1,0,1,0,0,0,0,1,0
4346,110000,5,3000.0,15.0,90.0,1368,0,0,1,1,0,1,0,1,0,0,0,0,1,0
4347,100000,5,1200.0,15.7,67.0,1172,0,0,1,1,0,1,0,1,0,0,0,1,0,0
4348,64000,5,5400.0,20.4,81.8,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4349,96000,5,6900.0,19.87,83.8,1461,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4350,96000,5,4800.0,20.46,83.8,1461,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4351,7600,5,5760.0,21.63,67.0,998,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4352,7000,5,5880.0,21.63,67.0,998,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4353,120000,5,1800.0,17.0,70.0,1405,1,0,0,1,0,1,0,1,0,0,0,1,0,0
4354,50000,5,7200.0,22.95,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4355,50000,5,6000.0,24.4,71.0,1120,1,0,0,1,0,1,0,1,0,0,0,0,1,0
4356,80000,5,5100.0,23.0,88.7,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4357,200000,5,1296.0,13.1,82.0,1493,1,0,0,1,0,1,0,1,0,0,1,0,0,0
4358,190000,7,12360.0,12.99,100.6,2494,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4359,34000,5,4320.0,20.51,67.04,998,0,0,1,1,0,1,0,0,0,0,0,0,1,0
4360,80000,5,3480.0,16.47,73.9,1198,0,0,1,1,0,1,0,1,0,0,0,0,1,0
4361,72000,5,4800.0,22.9,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4362,20000,5,840.0,15.9,57.0,1527,1,0,0,1,0,1,0,0,0,0,1,0,0,0
4363,70000,7,3840.0,15.3,83.8,2956,1,0,0,1,0,1,0,1,0,0,0,0,1,0
4364,30000,5,11700.0,23.0,98.96,1498,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4365,5000,5,14724.0,18.0,117.6,1497,0,0,1,1,0,0,0,0,0,0,0,0,0,1
4366,29340,5,9060.0,22.32,126.32,1582,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4367,120000,5,2580.0,20.0,68.0,1399,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4368,200000,7,8820.0,12.8,102.0,2494,1,0,0,1,0,1,0,1,0,0,0,0,1,0
4369,70000,5,2280.0,19.81,68.05,1086,0,0,1,1,0,1,0,1,0,0,0,1,0,0
4370,80800,8,16380.0,12.99,100.6,2494,1,0,0,1,0,1,0,1,0,0,0,0,1,0
4371,24265,5,8100.0,18.7,88.7,1199,0,0,1,0,0,1,0,0,0,0,0,0,0,1
4372,81000,5,5267.988,23.4,74.0,1248,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4373,240000,7,6600.0,19.98,108.5,1461,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4374,35000,5,4919.988,19.1,85.8,1197,0,0,1,1,0,1,0,0,0,0,0,0,1,0
4375,15000,5,4200.0,25.17,53.3,799,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4376,49000,5,1620.0,25.44,57.6,936,1,0,0,1,0,1,0,0,0,1,0,0,1,0
4377,56900,8,17880.0,13.68,147.8,2393,1,0,0,1,0,1,0,1,0,0,0,0,0,1
4378,70000,5,6240.0,25.2,74.0,1248,1,0,0,1,0,1,0,1,0,0,0,0,1,0
4379,180000,5,3780.0,19.3,73.9,1248,1,0,0,1,0,1,0,0,0,0,0,1,0,0
4380,50000,5,2820.0,19.0,66.1,998,0,0,1,1,0,1,0,0,0,0,0,1,0,0
4381,50000,5,966.0,13.2,94.0,1495,0,0,1,1,0,1,0,0,0,1,1,0,0,0
4382,88200,5,4500.0,23.2,73.94,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4383,93000,5,2268.0,16.1,85.0,1197,0,0,1,1,0,1,0,1,0,0,0,1,0,0
4384,120000,5,6600.0,25.8,98.6,1498,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4385,110000,5,3120.0,17.8,68.0,1399,1,0,0,1,0,1,0,1,0,0,0,0,1,0
4386,50000,5,7800.0,26.59,74.0,1248,1,0,0,1,0,0,0,1,0,0,0,0,0,1
4387,80000,5,5760.0,23.4,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4388,40000,5,8400.0,22.54,88.73,1396,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4389,110000,7,7800.0,20.77,88.76,1248,1,0,0,1,0,1,0,0,0,1,0,0,1,0
4390,48000,5,15600.0,19.67,126.2,1582,1,0,0,1,0,1,0,1,0,0,0,0,1,0
4391,97000,5,16200.0,16.96,138.03,1968,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4392,60000,5,12000.0,22.15,108.6,1498,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4393,110000,5,20400.0,0.0,165.0,2987,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4394,12800,5,12960.0,17.8,105.5,1496,0,0,1,1,0,0,0,0,0,0,0,0,0,1
4395,40000,5,2040.0,21.1,55.2,814,0,0,1,1,0,1,0,0,0,0,0,0,1,0
4396,49000,5,7320.0,28.4,74.0,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4397,25000,5,4200.0,18.5,85.8,1197,0,0,1,1,0,1,0,0,0,0,0,0,1,0
4398,65000,5,3120.0,22.74,47.3,796,0,0,1,1,0,1,0,1,0,0,0,0,0,1
4399,20000,5,8400.0,20.4,91.7,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4400,17000,5,8136.0,18.78,75.0,999,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4401,15000,5,9600.0,23.65,88.5,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4402,120000,5,4800.0,23.59,67.04,1364,1,0,0,1,0,1,0,1,0,0,0,0,1,0
4403,49000,5,3600.0,18.5,80.0,1197,0,0,1,1,0,1,0,0,0,0,0,1,0,0
4404,29000,5,6240.0,18.6,81.83,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4405,55000,5,10200.0,19.61,108.5,1461,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4406,40000,5,3600.0,23.95,67.05,998,0,0,1,1,0,1,0,0,0,0,0,0,1,0
4407,120000,5,4200.0,17.0,118.0,1497,0,0,1,1,0,1,0,1,0,0,0,1,0,0
4408,10000,5,10704.0,24.3,88.5,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4409,70000,5,3420.0,20.3,92.0,1248,1,0,0,1,0,1,0,1,0,0,0,0,1,0
4410,60000,5,3600.0,19.2,68.05,1086,0,1,0,1,0,1,0,0,0,0,0,0,1,0
4411,90000,5,7440.0,28.09,88.5,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4412,90000,5,9000.0,24.3,88.5,1248,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4413,35000,5,3240.0,22.74,47.3,796,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4414,90000,7,6720.0,20.77,88.8,1248,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4415,40000,5,3600.0,17.92,62.1,1086,0,0,1,1,0,1,0,1,0,0,0,0,1,0
4416,40000,5,3600.0,17.92,62.1,1086,0,0,1,1,0,1,0,1,0,0,0,0,1,0
4417,20000,5,6840.0,18.9,81.86,1197,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4418,80000,5,2640.0,23.03,69.0,1396,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4419,99000,5,3120.0,15.5,103.3,1586,0,0,1,1,0,1,0,1,0,0,0,0,1,0
4420,7500,5,7200.0,21.21,81.8,1197,0,0,1,1,0,0,0,0,0,0,0,0,0,1
4421,60000,4,960.0,23.9,37.48,624,0,0,1,1,0,1,0,0,0,0,0,0,1,0
4422,40800,5,3600.0,21.1,55.2,814,0,0,1,1,0,1,0,0,0,0,0,0,0,1
4423,70000,5,3600.0,17.57,88.7,1193,0,0,1,1,0,1,0,0,0,0,0,0,1,0
